2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045
1.707387996,1.832593489,1.922355411,2.041154766,2.456991959,2.513682357,2.554495101,2.524262966,2.393425632,2.44230516,2.476552803,2.514045504,2.420536093,2.456862576,2.496621431,2.539612819,2.585685679,2.650041827,2.702656549,2.758070671,2.565895211,2.617561099,2.684433989,2.749733178
1.653629175,1.779647693,1.863533449,1.975679505,2.388857441,2.444853864,2.485415195,2.456949453,2.330696405,2.379032585,2.413155754,2.450439575,2.350956146,2.386639715,2.42571809,2.467992758,2.513313578,2.576457404,2.628231882,2.682772453,2.4966368,2.547609954,2.613336002,2.677650557
1.809414243,1.782760628,1.865251973,1.976006523,2.414192835,2.473722715,2.517407853,2.491400423,2.366626285,2.417314129,2.453582718,2.492947299,2.397429942,2.435354092,2.476645253,2.521115428,2.568623271,2.634143741,2.688126334,2.744885836,2.557493934,2.610479435,2.679158666,2.74662111
1.800663464,1.795429009,1.876548638,1.986047379,2.430496477,2.490829642,2.535307282,2.509678404,2.384642188,2.43637375,2.473632007,2.514053593,2.409820067,2.448400433,2.490454712,2.535787015,2.584249872,2.650917701,2.706032153,2.764005214,2.576209464,2.630497392,2.700430713,2.769294904
1.790563225,1.797521885,1.881791969,1.994548575,2.446584822,2.509155067,2.555610156,2.531535954,2.40743234,2.460652835,2.49926916,2.541007951,2.439289361,2.479288425,2.522743836,2.569466363,2.619314099,2.687487183,2.743999934,2.803378164,2.614782648,2.670344848,2.742490561,2.813528041
3.711042372,3.939998899,4.128110725,4.402380563,4.907049619,4.727749749,4.721217253,4.575454065,4.234731635,4.262481187,4.262743148,4.270873578,4.33216138,4.352992455,4.379372263,4.410844691,4.447052387,4.516491537,4.562529261,4.612569939,4.377229815,4.395813418,4.427624001,4.442659986
4.062713831,4.185910952,4.394510234,4.694104796,5.240040315,5.06758878,5.064511704,4.912373723,4.55151177,4.583501952,4.585913945,4.596537765,4.688393376,4.713844571,4.744998032,4.781399223,4.82269298,4.899488303,4.951035931,5.006748653,4.730515124,4.751387805,4.787914619,4.80721972
4.287966904,4.537384282,4.785045351,5.1308594,5.691713988,5.500492814,5.495285339,5.328103386,4.934225,4.967021023,4.967641873,4.977128484,5.104762469,5.131833691,5.164897009,5.203475931,5.247198216,5.329321284,5.383871766,5.442800713,5.139989014,5.161729978,5.200972042,5.221638277
4.616018973,5.011821344,5.272400611,5.639219224,6.27818247,6.033002052,6.017839445,5.824378121,5.381620593,5.410247149,5.40357827,5.406822696,5.574918461,5.599193145,5.629922272,5.666575433,5.708737075,5.792874135,5.846609087,5.904992635,5.598135806,5.618645616,5.652427779,5.667441275
4.448310388,4.735513094,4.995617821,5.356984006,5.932599004,5.715194387,5.704921152,5.526028668,5.111257205,5.141631965,5.138584149,5.144859325,5.288298057,5.313554835,5.345005302,5.382147366,5.424588125,5.506872116,5.560447035,5.618510432,5.318176695,5.339091505,5.376200357,5.394214399
5.429183889,4.706559259,4.96956831,5.333261949,5.901935018,5.694227233,5.685930054,5.509735191,5.098653525,5.130161954,5.128333526,5.135708415,5.282196893,5.308590905,5.341097839,5.379227302,5.422595893,5.505636232,5.560042985,5.618898677,5.31141579,5.332749888,5.371540297,5.391081013
5.636881986,4.823918171,5.084963641,5.449049822,6.069888166,5.875059143,5.870794676,5.693533217,5.274207803,5.309516485,5.310353669,5.32050414,5.484319622,5.514604714,5.551052767,5.593182277,5.640617678,5.728930279,5.787617814,5.85083827,5.513025768,5.536265692,5.577737655,5.600449662
5.61546308,4.709627202,4.972333779,5.335911529,5.928251167,5.74686056,5.745099182,5.574277157,5.166839087,5.203226442,5.205892408,5.217615941,5.371741981,5.402769832,5.4398478,5.482507752,5.530384874,5.618278502,5.677227814,5.740644906,5.403390469,5.426960156,5.470366149,5.494780136
5.55156411,4.739351234,4.999452801,5.360295825,5.957960676,5.765639683,5.761382415,5.587360317,5.175781283,5.210512469,5.211433941,5.221521026,5.37603623,5.405564938,5.441191016,5.48243656,5.528928706,5.61556586,5.673167774,5.735249235,5.406229672,5.42908359,5.470529916,5.492999802
3.253558771,4.564776643,4.812762285,5.1581827,5.720066209,5.521078097,5.513921057,5.344048647,4.946497227,4.977886013,4.976973746,4.984993691,5.117311215,5.143245347,5.175172322,5.212611585,5.255187441,5.336275112,5.389657899,5.44740398,5.149426526,5.17050363,5.208527199,5.227767143
5.199330478,4.615663075,4.870435252,5.22375517,5.779167139,5.569740348,5.56022535,5.386406001,4.982742674,5.01263719,5.009946466,5.016314857,5.154147486,5.17887569,5.209634091,5.245934336,5.287394307,5.367675606,5.419980344,5.476656877,5.183238144,5.203667057,5.240708184,5.258648549
5.476808751,5.063353955,5.354490624,5.752120756,6.324909171,6.057098254,6.036333913,5.836196999,5.3853891,5.409963128,5.399117869,5.398361335,5.572190418,5.592962933,5.620219645,5.653415008,5.692120764,5.772921823,5.823165547,5.878030525,5.589261729,5.607893568,5.64101824,5.653572202
5.440395379,5.1339978,5.426581618,5.825681202,6.394806124,6.100271317,6.073389985,5.865494468,5.404739439,5.425239306,5.410120665,5.405351707,5.590261692,5.597549886,5.621218313,5.650916281,5.68619579,5.763871299,5.810778211,5.862334202,5.594004219,5.610867468,5.640001536,5.648241573
4.570654841,5.088126812,5.36423963,5.745432775,6.32881916,6.028169249,5.999447133,5.791730101,5.333999639,5.352820421,5.33647746,5.330448054,5.518199365,5.514472271,5.536412591,5.564362069,5.597868797,5.673295751,5.718346791,5.768014024,5.512712079,5.528738398,5.554869733,5.560741237
4.38227991,2.834541553,2.853907627,3.075088101,4.471144887,4.379845596,4.39199456,4.276280971,3.981183746,4.019986272,4.033181681,4.053114719,4.100254254,4.130852066,4.166455336,4.206694064,4.25128114,4.326702666,4.380472612,4.438011351,4.155900187,4.178898041,4.160578099,4.145026569
3.199159225,2.053528163,2.161993744,2.30254531,2.778609138,2.844558421,2.892149596,2.859346765,2.712770346,2.76833659,2.807223567,2.849604529,2.783349179,2.826411074,2.873048164,2.923070635,2.97633674,3.050123533,3.110388748,3.173636895,2.955093807,3.013548423,3.090505293,3.165704963
2.999704265,1.992027571,2.093781352,2.226720138,2.700461253,2.765768531,2.813213784,2.782583369,2.641414605,2.69645869,2.73530157,2.777537108,2.704511779,2.746930355,2.792879075,2.842170166,2.894663363,2.96715019,3.02654078,3.088876026,2.877306902,2.935049457,3.010826512,3.085036362
1.875149342,1.920474524,2.017960706,2.145726892,2.591854109,2.653515242,2.698209853,2.667979428,2.531649355,2.584160393,2.621177069,2.661526338,2.577625442,2.617467111,2.660811431,2.707464203,2.757279546,2.826340502,2.882921716,2.94239571,2.7396867,2.794964286,2.867145972,2.937733123
1.823549433,1.848259855,1.939297683,2.059566071,2.492641237,2.552337861,2.595783776,2.567218143,2.436636161,2.487729917,2.523953953,2.563415647,2.470307642,2.508630184,2.55041284,2.595460135,2.643624868,2.710359603,2.765165179,2.822815492,2.628613009,2.682370792,2.752240107,2.820630838
1.782166605,1.829251291,1.916767893,2.033200461,2.466048536,2.525140398,2.568179266,2.539985484,2.410868194,2.461530743,2.497492206,2.536668173,2.44105067,2.478918242,2.520235526,2.564806438,2.612483208,2.678548451,2.73283283,2.789949107,2.598003059,2.651311584,2.720340287,2.787991963
1.737429048,1.795827663,1.881191732,1.995020327,2.417267301,2.474980863,2.517024242,2.489256802,2.362564929,2.412259979,2.447567426,2.486054793,2.385690655,2.422559301,2.462862002,2.506400661,2.55302571,2.617704718,2.670877375,2.726858506,2.538970372,2.591310706,2.658931113,2.725178004
1.81149562,1.862776296,1.953904882,2.074438835,2.504350896,2.563087456,2.605578009,2.575682284,2.443263381,2.49374216,2.529295869,2.568133392,2.475477172,2.513250653,2.554504468,2.599039283,2.646704731,2.713013199,2.767338505,2.82451479,2.628948196,2.682246795,2.751302113,2.818851619
1.817464377,1.878841412,1.974393153,2.099772403,2.529363244,2.589177676,2.632559563,2.602849509,2.469604357,2.520952987,2.557224803,2.596804577,2.504025075,2.542567239,2.584620893,2.629986428,2.678513419,2.745877696,2.801135499,2.859275566,2.661963462,2.716166285,2.78670927,2.855649686
1.870726314,1.934815405,2.037354616,2.170562652,2.591647672,2.650599486,2.692826208,2.660077669,2.521186819,2.572049671,2.607475874,2.646331092,2.55821528,2.596430375,2.638210387,2.683349465,2.731692167,2.799284475,2.85444397,2.912516893,2.709231265,2.763265341,2.833700087,2.902268309
3.742728938,4.990157034,5.261847767,5.636532926,6.160008402,5.814192955,5.773742661,5.559926146,5.10412495,5.113658139,5.089455709,5.075685854,5.290632203,5.276695796,5.267408985,5.262410665,5.286788654,5.351746758,5.387506748,5.427814769,5.236692685,5.248322577,5.265892828,5.262832106
4.270620609,5.539986301,5.866552008,6.306335889,6.858489773,6.47485316,6.428971394,6.18988522,5.681240091,5.690469028,5.662021127,5.645076057,5.905363135,5.890100516,5.879868863,5.888317723,5.915069969,5.98681596,6.025835275,6.069729493,5.846488177,5.858771449,5.878493184,5.875584151
4.643887833,6.09185746,6.465558025,6.961714706,7.550910176,7.12011698,7.066502931,6.800163177,6.237169938,6.244393759,6.210115949,6.188466751,6.500807827,6.483403196,6.471420234,6.482493695,6.510041518,6.586908825,6.627603598,6.673496008,6.42843255,6.440582339,6.460174842,6.455329105
4.842558787,6.364785043,6.759469129,7.280902977,7.89334435,7.439521384,7.382154152,7.102402657,6.51259092,6.518874479,6.481762389,6.457833708,6.795703645,6.777264633,6.764440129,6.777134361,6.80512261,6.884571119,6.926141385,6.973068934,6.716911354,6.729018683,6.748382886,6.742500901
4.617193618,6.146372214,6.522420239,7.021535116,7.615000944,7.174740363,7.119170857,6.849145173,6.280085096,6.286223844,6.250550351,6.227643897,6.54855558,6.53051585,6.517940628,6.523604127,6.550402899,6.62689536,6.666923838,6.712179139,6.47038569,6.48211064,6.500661201,6.494635302
5.36863581,6.094044583,6.467332766,6.962966321,7.54845225,7.111518013,7.056445745,6.788817902,6.224793761,6.230977543,6.195731089,6.173155679,6.489405064,6.471482516,6.458992704,6.462913437,6.489495389,6.565355706,6.605095704,6.650037286,6.411654759,6.423337064,6.441911061,6.436005719
5.56900532,6.412740774,6.81040168,7.335481377,7.939705076,7.465456278,7.403422731,7.117962881,6.521062427,6.524232538,6.483901984,6.456950155,6.810458558,6.790412309,6.776033521,6.769617902,6.79492927,6.871908513,6.910877852,6.9552297,6.715576915,6.726321352,6.74282878,6.733845156
5.505535125,6.439836468,6.831791527,7.350720855,7.952199265,7.450823354,7.382266017,7.090323709,6.487105766,6.485607721,6.440763565,6.409494688,6.783266142,6.760931714,6.744306175,6.732794117,6.731019258,6.803714794,6.838472352,6.878615444,6.665862778,6.674472246,6.686038102,6.672122109
5.468594964,6.27898755,6.65610769,7.157671907,7.748033479,7.257178912,7.190079505,6.905401813,6.317521718,6.316018513,6.272325756,6.241899021,6.602809938,6.580817465,6.564423105,6.5530427,6.546207128,6.61667694,6.650393423,6.689399972,6.486599733,6.494973379,6.505896627,6.491919861
3.250198232,5.870694347,6.21973206,6.68685833,7.245976587,6.801987586,6.743573913,6.481546537,5.935646956,5.937831697,5.900492317,5.875517679,6.18936532,6.170010956,6.155954834,6.14664894,6.150720997,6.219739769,6.254286733,6.293891147,6.093752239,6.103250771,6.116961864,6.106915992
5.105341788,5.603811362,5.933439942,6.377050433,6.930041019,6.530787151,6.481224367,6.236564285,5.719789596,5.726543091,5.695292034,5.675708479,5.952425763,5.93593807,5.92451154,5.922219758,5.947010082,6.017147886,6.054226352,6.096177352,5.881454036,5.892612711,5.910120315,5.904771904
5.395142501,5.961098269,6.315990096,6.79063195,7.369422319,6.928889186,6.871660762,6.607117722,6.053549589,6.057028945,6.020173312,5.995775719,6.313875369,6.295056277,6.281561129,6.272841341,6.292025048,6.363522579,6.39983397,6.441221298,6.224433025,6.234587444,6.249648917,6.240844542
5.331755461,5.860234048,6.205724042,6.668866839,7.238300362,6.801607817,6.744607092,6.484064682,5.939754649,5.942716558,5.906111073,5.881784578,6.193769639,6.174920472,6.161327921,6.152449449,6.164960269,6.234640133,6.269811945,6.309998079,6.102631612,6.112397792,6.126646907,6.117306441
4.364915243,5.810158283,6.146952201,6.600085516,7.166281527,6.723340323,6.664433914,6.404183297,5.863260714,5.864465048,5.826594703,5.800961064,6.115734311,6.096153082,6.081802423,6.072139743,6.071469229,6.13875857,6.171954662,6.210130371,6.016622727,6.025496997,6.037569922,6.026299113
4.154956023,2.861985007,2.881538579,3.151853755,4.762193127,4.612740056,4.612207691,4.476165592,4.150294905,4.181335159,4.18547639,4.197075272,4.26000396,4.283937097,4.313176325,4.347299566,4.385977078,4.457046055,4.505244262,4.557323194,4.305355507,4.325135609,4.28313174,4.216834771
3.124136688,2.1995353,2.326972218,2.488603062,2.924486631,2.985358991,3.027388058,2.984522484,2.821708988,2.874031847,2.90886852,2.9475591,2.892706819,2.933112167,2.977235499,3.024864054,3.075837356,3.148264008,3.206416947,3.267612389,3.033984422,3.090246384,3.164406286,3.235960891
3.08150869,2.135268198,2.257412976,2.412869723,2.833309607,2.891953544,2.932443677,2.890705722,2.732763577,2.783506316,2.817343438,2.854959628,2.791420646,2.830171406,2.872606453,2.918510431,2.96772047,3.037760586,3.094036872,3.153311712,2.927373465,2.982012089,3.053730918,3.122915502
2.010366586,2.098719924,2.2170802,2.368223693,2.781764023,2.839189346,2.878847574,2.837786279,2.682638117,2.732514592,2.765813032,2.802847022,2.734419083,2.772259618,2.813764864,2.858718137,2.906955329,2.97567047,3.030909659,3.089122536,2.867544004,2.921286966,2.991594757,3.059441038
1.945657776,2.042530603,2.154070309,2.297523941,2.699409589,2.753138391,2.790874807,2.750318097,2.599089663,2.647155773,2.67918381,2.714895159,2.638220611,2.674207701,2.713835733,2.75688378,2.803183998,2.869388539,2.922588947,2.978723083,2.764015544,2.815975454,2.883412832,2.948510316
1.852894259,1.968066142,2.070674496,2.20421232,2.598481917,2.64897621,2.685383752,2.64649501,2.501135395,2.547711917,2.578893874,2.613662846,2.527488603,2.561883451,2.599876074,2.641244073,2.685818113,2.749600984,2.800946725,2.85517678,2.649208379,2.699578929,2.764392218,2.827092232
1.817745176,1.941200485,2.042472076,2.174306916,2.556705859,2.599780395,2.634160422,2.594575701,2.450410248,2.495298252,2.525109792,2.558509272,2.467171011,2.499899744,2.536226065,2.575921741,2.618812478,2.680585157,2.730194286,2.782665851,2.580232667,2.629054009,2.691609545,2.751985928
1.870152951,1.976397124,2.084085557,2.22291602,2.59569891,2.629848941,2.662270385,2.619721657,2.47122239,2.51489239,2.543323875,2.575448745,2.485719538,2.517378505,2.552681316,2.591391571,2.633328283,2.694350372,2.743054906,2.79463859,2.588691719,2.636635782,2.698145447,2.757177183
1.878985318,1.986867462,2.096550379,2.237549891,2.616418629,2.658536266,2.692739851,2.651212891,2.502668573,2.547566275,2.577007868,2.61009045,2.528444659,2.561457922,2.598057506,2.638017253,2.681164568,2.743551501,2.793422629,2.846151425,2.638039633,2.686905836,2.750132701,2.810869472
1.882124828,2.00642287,2.120429959,2.266091977,2.646056879,2.692787417,2.728271242,2.687089607,2.537565846,2.583546704,2.613851312,2.647800621,2.569686571,2.603774044,2.641449863,2.682491449,2.726729263,2.790434431,2.841433866,2.895306335,2.684677675,2.734547536,2.799516819,2.861899116
3.971988991,5.343931569,5.638295417,6.04073078,6.542780341,6.0938865,6.029914142,5.782865291,5.280724307,5.274833899,5.233701508,5.204093649,5.510676186,5.488796913,5.471836065,5.459271915,5.450685039,5.462820562,5.480172372,5.508288491,5.384502325,5.389308829,5.393404661,5.375378927
4.309881578,5.86775982,6.212211023,6.674111182,7.196142576,6.697220913,6.624608522,6.350582348,5.796035508,5.787278039,5.739716605,5.704779081,6.064547083,6.040173089,6.021093422,6.006743745,5.996670247,6.009287726,6.030218386,6.05932908,5.920684981,5.924918561,5.928487223,5.907981099
4.11353077,6.261367095,6.642759652,7.148552176,7.695585768,7.169361333,7.092802269,6.800648175,6.208263111,6.19924242,6.148601834,6.111352172,6.503731199,6.47838673,6.458609622,6.443807386,6.433503622,6.458294337,6.484749853,6.516394403,6.355000134,6.359688257,6.364512794,6.343898847
4.474930533,6.516931542,6.918217116,7.447967229,8.016211263,7.468334534,7.388239637,7.083507617,6.465993928,6.456077128,6.4027678,6.363369458,6.779717102,6.753396489,6.732823913,6.717387146,6.70659389,6.736508607,6.763771932,6.796373612,6.624673717,6.62931655,6.633924412,6.612329577
4.294600099,6.265530965,6.647179749,7.153288044,7.708016267,7.190069251,7.115588207,6.82502502,6.233517408,6.226069099,6.1768546,6.140990039,6.527593685,6.502991874,6.483952501,6.469885995,6.460318419,6.496029858,6.523993734,6.557153089,6.385866697,6.391296578,6.397550553,6.378424108
5.133844623,6.23550941,6.61496104,7.118385856,7.674720268,7.164040368,7.090664108,6.802004593,6.21353794,6.206403272,6.157601388,6.122019671,6.508032924,6.483813243,6.46508767,6.451274143,6.441904773,6.483747193,6.511759688,6.544891604,6.36879382,6.374208932,6.380845966,6.362189772
5.291849984,6.621962659,7.032177014,7.572560096,8.15219512,7.599937318,7.519027801,7.209509362,6.581725565,6.571611128,6.517269086,6.476984288,6.905555392,6.879083004,6.858385997,6.842849143,6.831977726,6.870474133,6.898177502,6.931221987,6.749495068,6.754081565,6.758983951,6.737339112
5.196632036,6.542619105,6.94680827,7.479887672,8.052404447,7.506617489,7.426743301,7.121078446,6.501061154,6.491178349,6.437621929,6.39796269,6.81927107,6.793079537,6.772607503,6.757245775,6.746504493,6.783090743,6.810499246,6.843202372,6.664962162,6.669540885,6.674486979,6.653110862
5.13786863,6.386341045,6.777524477,7.29502344,7.851102749,7.3123742,7.23313197,6.933873961,6.328305992,6.317833672,6.264856278,6.225493384,6.636559769,6.610421566,6.589897976,6.574389561,6.563414232,6.589096896,6.614939348,6.645982205,6.481017407,6.485091549,6.489060374,6.467157329
3.133756801,6.047836106,6.406352499,6.88511935,7.43422153,6.934181801,6.862096868,6.581594981,6.010839519,6.00338966,5.955649882,5.920777743,6.292931385,6.268964391,6.250363311,6.236558623,6.227092472,6.258504195,6.28500332,6.316509461,6.15397372,6.158966018,6.164301596,6.145092441
5.01159432,5.748063981,6.08566981,6.539083277,7.076990445,6.624756697,6.562564449,6.301701817,5.763996944,5.761994832,5.721493866,5.69313968,6.01886028,5.998069872,5.982430881,5.971403924,5.964555743,6.017794972,6.04751231,6.082097196,5.906657528,5.913808983,5.923538656,5.909727502
5.397298463,5.953871971,6.31208827,6.789999781,7.341632711,6.878954827,6.815648774,6.546097797,5.98916048,5.987728054,5.946270454,5.917339073,6.257380941,6.236420707,6.220751301,6.209820047,6.203183079,6.269386917,6.300974366,6.337553143,6.145873654,6.153593469,6.1647278,6.151606085
5.39246757,5.841647535,6.189968001,6.656067879,7.206279352,6.759755652,6.699646337,6.437004203,5.892099528,5.892281752,5.853127453,5.826232785,6.15099835,6.131050638,6.116308304,6.106229839,6.106187209,6.172923906,6.205303785,6.242612631,6.047993367,6.056302335,6.068542589,6.056957593
4.490608412,5.735985037,6.074051259,6.527917502,7.06001703,6.606416924,6.543801378,6.283031757,5.746146834,5.74374924,5.70296801,5.674322881,6.000622408,5.97966857,5.963859871,5.952656959,5.945626569,5.995639552,6.024907056,6.059034021,5.886756059,5.893705001,5.903172705,5.889069257
4.247461318,2.811173734,2.830380155,3.102651381,4.671150962,4.507140868,4.502034145,4.364221521,4.040612525,4.067502359,4.068124473,4.076147576,4.137759204,4.157952403,4.183353351,4.213536221,4.24816754,4.314415201,4.358305403,4.405960194,4.177516768,4.195167839,4.150550438,4.081272366
3.149902718,2.206405585,2.340695167,2.509612686,2.896000454,2.924983896,2.957217992,2.905712794,2.736079029,2.780818933,2.808483252,2.840178823,2.78532891,2.818899932,2.856192993,2.89697095,2.941052612,3.006121062,3.057206879,3.111246579,2.878128053,2.927652822,2.992563003,3.054162849
2.995529294,2.111732194,2.238241429,2.39795177,2.771004566,2.800433225,2.832103012,2.783678335,2.622216957,2.665896684,2.693259921,2.724505293,2.658792008,2.691128216,2.727120065,2.766532406,2.809185383,2.871992356,2.921490451,2.973882271,2.751646994,2.799855823,2.862830991,2.922659151
1.932049385,2.00870437,2.129524325,2.282282039,2.627246246,2.647616939,2.676312513,2.629248898,2.475242905,2.516016314,2.541427698,2.570613906,2.490467877,2.519799049,2.552737316,2.589041611,2.628526774,2.687146743,2.733293917,2.78226339,2.572415791,2.617708382,2.67654209,2.732217966
1.873277447,1.965253399,2.082904392,2.231711919,2.575078906,2.602128327,2.632165953,2.587868315,2.438591828,2.480067342,2.506442396,2.536486492,2.453121968,2.483013069,2.516464675,2.55324213,2.593165468,2.651917695,2.698436804,2.747754623,2.54253683,2.588231939,2.64775137,2.704224884
1.830888468,1.883771204,1.994815821,2.135881177,2.4650585,2.489416689,2.518208522,2.475919418,2.333210009,2.373208873,2.398801659,2.427952914,2.334401946,2.362695586,2.394500251,2.429580393,2.467755018,2.524005737,2.568636086,2.616011475,2.420331411,2.464416318,2.521544641,2.575741399
1.809825213,1.87109932,1.980776235,2.120210783,2.439597514,2.45366792,2.479823174,2.435795379,2.292642725,2.330596118,2.354386361,2.381774309,2.283908018,2.310231372,2.340082399,2.373217045,2.409447176,2.463517186,2.50617043,2.551554033,2.366547923,2.400515239,2.454928652,2.506330924
1.85600838,1.898905732,2.011267301,2.15381544,2.470426572,2.477339319,2.501921355,2.455526945,2.308927198,2.345899677,2.368581748,2.394945575,2.29833085,2.323791577,2.352816843,2.385156051,2.420615702,2.474075421,2.515997264,2.560662657,2.379893119,2.406355431,2.459719431,2.509934976
1.86000613,1.897560684,2.011691973,2.156038315,2.459254744,2.455296122,2.47745285,2.429159556,2.281411151,2.316746172,2.33797578,2.362971137,2.258328682,2.282061722,2.309432111,2.34017624,2.374089945,2.425896146,2.466331064,2.509536318,2.341457186,2.360535531,2.407274246,2.455421529
1.911460208,1.954226706,2.073934398,2.22467207,2.531051501,2.523353234,2.544987618,2.4941306,2.340980435,2.376310269,2.397128314,2.421821126,2.32271273,2.346578072,2.374129033,2.405097862,2.439277142,2.491804919,2.53259669,2.576192537,2.404667095,2.423823191,2.46847225,2.516868887
3.90753317,5.384141365,5.678213701,6.080514967,6.55086071,6.048431546,5.971489039,5.712035017,5.198490644,5.183227974,5.133128956,5.094922439,5.441150948,5.414708649,5.393258094,5.376255701,5.363263768,5.370904944,5.365599044,5.363375003,5.277556658,5.277998308,5.27357361,5.246631354
4.447175406,5.994786878,6.34329593,6.810469255,7.313019842,6.753437027,6.666708469,6.376059567,5.801627479,5.7832327,5.725836202,5.681606571,6.088990942,6.059741642,6.035921007,6.016936236,6.002309921,6.010615673,6.004360002,6.001448335,5.905059371,5.904935889,5.899706409,5.86982851
4.841028243,6.328675945,6.714671246,7.225865416,7.747496711,7.177078182,7.090054392,6.786580216,6.181855019,6.165508018,6.107599767,6.063438998,6.48969419,6.460706365,6.437367826,6.419066499,6.40530969,6.415842001,6.410845056,6.429864938,6.309237671,6.310582049,6.308954152,6.281380917
5.055531812,6.514842621,6.914544935,7.442420598,7.985841897,7.405276437,7.317069575,7.005601549,6.383404585,6.367440105,6.308546026,6.263746131,6.703444161,6.674239982,6.650811615,6.632534716,6.618906785,6.630303437,6.629985987,6.656846595,6.522331754,6.524132799,6.52317322,6.495798011
4.847339054,6.23994699,6.617762717,7.119384178,7.649383216,7.102128561,7.020204988,6.724350252,6.130673549,6.117516108,6.063199141,6.022359588,6.429117927,6.401844652,6.380143737,6.36341583,6.35117869,6.362968527,6.369925203,6.397500703,6.262761202,6.265475521,6.26635638,6.24174836
5.620715031,6.178026192,6.551124173,7.047056003,7.573224954,7.032915309,6.952167414,6.65959539,6.072129009,6.05936146,6.005831129,5.965633681,6.366557009,6.339638339,6.318237653,6.301761738,6.289733314,6.301497194,6.309453802,6.336937507,6.202628571,6.205410174,6.206539883,6.182369027
5.89055854,6.472228447,6.868086215,7.391513487,7.926654494,7.342547337,7.253059527,6.942078893,6.322865054,6.305596464,6.245780667,6.2000047,6.642005588,6.612304687,6.588347003,6.56950952,6.555290694,6.565893263,6.560580917,6.581070447,6.456196151,6.457295568,6.455040633,6.42647362
5.885525242,6.384256934,6.774863243,7.291800938,7.822856652,7.253914322,7.167552639,6.862503224,6.253080773,6.237539887,6.179956271,6.136189423,6.564433399,6.535746684,6.512734027,6.494782094,6.481397243,6.49253648,6.490363651,6.516680009,6.386625996,6.388409093,6.387645537,6.360831637
5.775675817,6.314028745,6.694131202,7.198847138,7.732607522,7.167698172,7.08183083,6.77985179,6.177083768,6.161431685,6.104253372,6.060759269,6.483772771,6.455184318,6.432221764,6.414276498,6.400858657,6.411686829,6.407000942,6.431312849,6.306316316,6.307942428,6.306464109,6.279310846
3.4047109,5.852474923,6.199018567,6.662955218,7.182662341,6.691693198,6.620832209,6.348817524,5.796625352,5.788997697,5.742571154,5.708689959,6.063527597,6.039764068,6.021268391,6.007480676,5.997950766,6.015440782,6.040550972,6.070597676,5.924900172,5.929614689,5.934529008,5.915313223
5.204951376,5.659522517,5.991202874,6.43720349,6.965531099,6.520851884,6.460134013,6.203920808,5.675248077,5.673891136,5.634672325,5.607440165,5.922040902,5.901665903,5.886400767,5.875711286,5.869168399,5.920282014,5.950059949,5.984683684,5.8131228,5.820504528,5.830653263,5.817479812
5.505216861,5.818628278,6.166213584,6.631292362,7.182177028,6.743534973,6.685449495,6.425449393,5.883994984,5.885675828,5.848121187,5.822765982,6.138363132,6.119097923,6.105037618,6.095643021,6.101961316,6.169866395,6.203532956,6.242148035,6.042128649,6.051161432,6.06474412,6.05458858
5.374942443,5.756557057,6.099179268,6.55830943,7.107003758,6.676835945,6.620405,6.36412853,5.829255818,5.831745706,5.79538681,5.771082627,6.078561449,6.059815983,6.046228616,6.03726615,6.046900367,6.114808125,6.14883433,6.187774373,5.986639693,5.995959208,6.0101214,6.000763605
4.402863176,5.787074598,6.120340127,6.569198978,7.132390265,6.685706323,6.625399074,6.364752073,5.824883422,5.824693104,5.785639587,5.75878124,6.079043195,6.05895325,6.044055076,6.033807932,6.027777617,6.092452381,6.124151514,6.160774821,5.974205446,5.982319078,5.99303015,5.980439056
4.150754145,2.831872608,2.851220447,3.119423261,4.70708172,4.545899215,4.541911338,4.404157713,4.079090873,4.107135272,4.108689594,4.117688793,4.178836414,4.200037828,4.226498096,4.257790055,4.293579378,4.361275225,4.40643265,4.455402631,4.220708348,4.238987211,4.194623503,4.125953696
3.193448515,2.161181071,2.291387125,2.455487002,2.850295073,2.896577104,2.933006824,2.886805482,2.723931415,2.771633164,2.802412093,2.837073661,2.777537445,2.813658576,2.853468258,2.896741493,2.943307239,3.010697015,3.06427256,3.120813979,2.89232852,2.944310816,3.01273896,3.078151245
3.112162691,2.03439208,2.161021306,2.319986721,2.678479198,2.719983848,2.754328446,2.711132786,2.55839765,2.603692071,2.633152958,2.66632766,2.590767155,2.624298424,2.661442639,2.701972923,2.745716214,2.809104229,2.859638601,2.913054894,2.699456491,2.748839961,2.813972588,2.875994898
2.008449128,1.978606425,2.102000873,2.256973681,2.594116134,2.623026263,2.653856926,2.609800471,2.459962061,2.502267806,2.529362066,2.560155989,2.47465118,2.50521352,2.539381481,2.576918459,2.617643083,2.677367634,2.724775733,2.775022136,2.568595045,2.615200206,2.676268347,2.734138791
1.94755352,1.90473118,2.020297825,2.166333868,2.492500296,2.516732516,2.545879904,2.503178738,2.358960481,2.399515926,2.425519876,2.455136068,2.35977885,2.388502704,2.420792851,2.456409983,2.495170213,2.552221017,2.597535328,2.645637859,2.447990304,2.492786929,2.551006103,2.606178591
